Insee,Code_postal,Ville,Sécurité,Éducation,Sport / Loisir,Environnement,Vie pratique,pouce_positif,pouce_negatif,commentaire,date,auteur
29151,29600,Morlaix,4,4,4,4,4,1,0,VILLE TOURISTIQUE.AGREABLE....MARCHE DU SAMEDI.POSITIF.ACCES FACILE EN BUS.CLIMAT TEMPERE.MANIFESTATIONS CULTURELLES.FETES.ANIMATIONS DE RUES. LA MAIRIE SE MOBILISE.POUR LES AINES.LES JEUNES . VILLE ANCIENNE AGREABLE ARCHITECTURE.PIERRE.... LA VRAIE VILLE BRETONNE.PAR EXCELLENCE,18/07/2021,MOMIE
29151,29600,Morlaix,4,4,3,4,3,0,0,"Morlaix est une ville avec beaucoup de choses à visiter, donc en tant que touriste on y a son compte. Mais y vivre c'est différent, surtout concernant la diversité des activités proposées pour les enfants",10/05/2021,Carineq
29151,29600,Morlaix,2,3,0,2,0,1,0,"Il y a des beaux monuments qui atirent les touristes, mais pour les habitants qui y vivent à l'année il n'y a rien à faire et aucunes animations...",10/03/2021,Milou
29151,29600,Morlaix,3,4,4,4,4,0,0,Ville charmante avec son viaduc et le port en ville  mais risque d inondations                      ,29/12/2020,Alexandre
29151,29600,Morlaix,3,3,2,3,3,2,0,Les aspects positifs : le cadre marin et les aspects négatifs : manque d'attraction du centre ville qui perd un à un ses commerces,06/05/2020,Liline75
29151,29600,Morlaix,,,,,,3,1,Terre maudite pluvieuse venteuse un enfer cette region de quoi devenir depressesif a eviter,22/07/2021,micavou
29151,29600,Morlaix,4,0,0,1,1,1,2,"Pas de travaille, trop peu de commerces, ville morte. Pas de jeune, transport trop peu nombreux et mal deservie. Temps de crotte",13/03/2020,Saraahyu
29151,29600,Morlaix,1,3,3,1,1,3,0,"Une ville qui se meurt de plus en plus. Les commerces migrent tous en périphérie vers les zones commerciales. A l'exception du port et du circuit des Venelles, attenant au fameux Viaduc, l'environnement manque cruellement de parcs et de ballades en pleine nature.",31/01/2020,Tic et Tac
29151,29600,Morlaix,5,4,4,4,4,0,0,"Petite ville sympathique,proche de la mer ,",22/01/2020,Gormande
29151,29600,Morlaix,4,3,4,2,2,1,2,Beaucoup de charme pour cette ville au riche patrimoine. La baie de Morlaix est souvent reconnue comme la plus belle baie du monde.,14/10/2019,Doun2
29151,29600,Morlaix,4,3,3,3,3,1,1,"Je trouve ma ville agréable. Il y a un manque de loisirs et d'animations dans notre ville, et les commerces disparaissent dans notre centre ville je trouve cela dommage.",20/09/2019,Vero
29151,29600,Morlaix,3,4,3,3,3,0,1,"Ville dynamique en ce qui concerne la culture (musée, évenements à la manufacture, manque un cinéma plus moderne, locaux vétustes et un peu vieillot) infrastructures sportives à la hauteur, transports également",07/01/2017,Emma Dubourg
16232,16600,Mornac,4,4,5,5,4,0,0,"Quartier calme et bien fréquenté , avec des terrains de basket et de tennis pour tous. Sécurité importante avec passages réguliers de gendarmerie",28/05/2021,Cecile
18156,18220,Morogues,5,1,3,5,1,0,0,La meilleur des ville au niveau tranquillitée sans pollution avec peu de passage de vehicules et proche de grandes villes avec de commerce.c'est un peu la liberté.,26/12/2018,Denis
18156,18220,Morogues,4,4,4,3,4,0,0,Ville culturelle avec sa cathédrale et son printemps de bourges. Allez les tangos nos basketteuses préférées.,17/01/2020,Bidou
50359,50140,Mortain-Bocage,3,4,1,1,3,0,0,Particulièrement.bruyant en rue principale....pour pseudo animations ...2 bars,15/07/2021,Leo
25411,25500,Morteau,4,4,3,3,3,0,1,MORTEAU EST UNE VILLE TRES REPUTEE POUR SA SAUCIISSE. TRES PROCHE DE FRONTIERE SUISSE MAGNIFIQUE BASSIN DU DOUBS  TRES PRIME AVEC SA CHUTE  DE 27 METRES,29/11/2021,CACAHUETE
18157,18570,Morthomiers,4,3,2,3,3,0,0,Ville qui ne bouge pas suffisamment ,24/01/2017,Angiegaga
29152,29270,Motreff,4,4,4,5,4,0,0,"Pas assez de commerce et d'animation, de plus en plus de nouveaux habitants sans éducations ni travail",05/11/2021,lyly
38267,38260,Mottier,4,4,3,4,2,0,0,"Il est agréable d'y vivre. Village simple , à la Campagne mais avec quelques commerces de proximité et une belle école",12/08/2021,Lili
6084,06370,Mouans-Sartoux,0,2,3,1,1,4,0,"Petite ville très vivante, avec des activités culturelles mais qui s'est considérablement dégradée. La cause ? La ville se dit écologique mais bétonne de tous les côtés, entraînant une circulation telle qu'on ne peut plus traverser sans une longue attente. L'insécurité y est devenue chronique, avec une multitude de cambriolages durant l'été 2021. Pour finir, la municipalité éteint les lumières de nuit sous divers prétextes dits ""écologiques"" mais de ce fait, favorise les délits de toutes sortes. Le slogan ""ville où il fait bon vivre"" était sans doute vrai il y a 15 ans, mais aujourd'hui, il est carrément comique. Je regrette de m'y être installée et je songe à en partir au plus vite...",05/09/2021,Alice
6084,06370,Mouans-Sartoux,4,5,5,5,5,0,0,Meilleur village il fait bon vivre on peut se gambader dans les ruelles colorées du vieux village.,14/01/2022,Cloclo
6084,06370,Mouans-Sartoux,5,5,4,5,4,1,0,"Une ville où il fait bon vivre, où l'on respecte les gens et l'environnement, seul bémol, sa voisine Mougins tente régulièrement de la phagocyter.",28/12/2021,eclos
6084,06370,Mouans-Sartoux,2,5,5,5,5,0,0,"Collège à Mouans-Sartoux, il n'y en a qu'un seul (collège la chênaie) et il est super, les écoles primaires aussi tout est bio à la cantine. Nous on adore ",22/02/2021,Loulou 
6084,06370,Mouans-Sartoux,3,4,3,4,3,0,1,"Bio,accueillante a savoir faire artisanal pas mal de logement . Sécurité,pas mal d activités pour les jeunes et tte sorte de personne j vous conseille de venir y habité merci",18/07/2020,Bab
6084,06370,Mouans-Sartoux,4,4,5,4,4,2,1,Ma ville est trés agréable pour les adultes et les enfants avec de nombreuses activités à faire. les restaurants sont nombreux et de bonnes qualités avec des produits frais. Le cinéma est un réel avantage pour nous car facile d'accès et près de chez nous. Je conseille d'y vivre sans problème.,12/11/2017,Leaa
35197,35250,Mouazé,5,5,5,5,5,0,1,On y est trop bien !,18/05/2021,Max Deplaisir
14454,14790,Mouen,4,4,4,4,3,0,0,Bonjour. Ma ville est bien située. le ponit négatif trop de constructions et de moins en moins de verdures,01/04/2019,Corinneb
6085,06250,Mougins,4,4,3,4,4,1,0,"La ville de mougins est chaleureuse, moderne et a la fois rustique, c'est une ville familiale surtout avec son petit village qui donne une vue sur les collines. Son maire est gentil, respectueux et à l'ecoute De ses habitants !!!",09/06/2020,Juca06
6085,06250,Mougins,5,4,4,5,5,0,0,"Il fait bon de vivre à Mougins, les habitants ont tout à leurs dispositions, depuis toutes les commodités sont à porté de main. ",13/01/2022,jerome
6085,06250,Mougins,5,4,5,5,4,0,0,Quartier très agréable où il fait bon vivre. club sportif permettant de nombreuses activités sportives telles que piscine tennis. Parcours de santé. Volley etc…,08/10/2021,Mfa
6085,06250,Mougins,4,4,4,4,4,1,1,Très belle commune à vivre. Authentique et internationale à la fois. Je recommande vivement. Magnifique vieux village et à proximité de Cannes.,30/05/2021,Boulea22
6085,06250,Mougins,5,4,4,4,4,0,0,"Ville tres agreable, activités pour les enfants sontnombreuses, les ecoles publiques sont tres agreables ",24/04/2020,karine
16234,16290,Moulidars,4,4,4,4,4,0,0,"Une ville assez animée surtout l'été, dans un cadre agréable et propre dans lequel on se sent en sécurité",18/07/2019,Lilygaga
24297,24700,Moulin-Neuf,3,1,3,4,1,0,0,Village dortoir sans commerces. Une agence postale et c est tout. Pour les passionnés de pêche il y a l’Isle et son embarcadère. Seul point positif : c’est tres calme et vert. ,28/08/2021,Amandine
3190,03000,Moulins,3,3,1,3,2,6,0,+ Centre-ville joli,16/02/2020,Passable
3190,03000,Moulins,4,3,4,4,5,0,2,Ville verte et sympa! Ou il fait bon vivre,29/01/2022,Elo
3190,03000,Moulins,2,1,1,2,1,1,0,Ville où il n'y a rien à voir,19/01/2022,Bid'ule
3190,03000,Moulins,5,5,4,3,1,0,1,C'est une petite ville où il n'y a malheureusement pas grand chose à faire mais ils essayent de la dynamiser.,06/01/2022,Amélie
3190,03000,Moulins,4,4,5,2,2,0,1,"Ce n'est pas une ville pour les étudiants, ce n'est pas une ville qui bouge énormément. Il n'y a pas d'événement spéciaux pour les jeunes. ",05/01/2022,Quentin
3190,03000,Moulins,3,4,1,3,1,1,0,"Il y a peu dactivités pour les jeunes, les magasins de marque comme Zara Kiabi.. Manquent",15/12/2021,Anna
3190,03000,Moulins,4,4,3,2,3,0,0,"Petite ville de province qui gagnerait à être desservies par une quatre voies de toute destination, avoir une circulation des véhicules mieux encadrée (excès de vitesse trop nombreux en ville) et une utilisation accrue d'énergie renouvelable...manque de médecins comme dans beaucoup de villes ... entre autres",21/11/2021,Lakarinette
3190,03000,Moulins,2,1,1,2,2,3,1,Ville où le néant cotoie le ridicule. Une leçon de politesse serait la bienvenue dans cette ville ou seul les racailles font preuve de bon sens et même de savoir vivre .... Un comble,16/10/2021,Fanny
3190,03000,Moulins,3,4,4,4,3,0,2,Petite préfecture tranquille avec tout le nécessaire médical et commercial pour des personnes jeunes et plus agées.,01/10/2021,Dudu03
3190,03000,Moulins,4,4,4,4,3,0,0,Ma ville est une belle ville mais il est très de stationner la voiture il faut tourner un grand moment pour avoir une place près du centre ville,17/09/2021,Lamo
3190,03000,Moulins,1,1,1,2,2,3,1,Petite ville rempli de vide. La seule activité étant aller au bar le samedi soir.,29/08/2021,Riton
3190,03000,Moulins,5,5,5,5,5,0,4,Coin tranquille ,12/08/2021,Bea 
3190,03000,Moulins,5,5,4,5,5,0,3,Ville a la campagne le calme des grandes villes... forêt étamp pour ce ressourcé de grandes balade à vélo en famille ,21/07/2021,Aurore
3190,03000,Moulins,3,2,2,4,3,1,2,Moulins une ville très culturelle et assez charmante. Une recommandation que je ne cesse de faire pour les touristes pour passer d'agréables vacances dans la paix et la tranquillité. ,09/07/2021,Assuri
3190,03000,Moulins,4,4,3,3,4,0,3,"Très dynamiques beaucoup de commerce , il y a un beau pont avec lAllier en dessous , de bons restaurants , les places sont super belles , la cathédrale est magnifique vraiment",15/05/2021,Coco
16406,16220,Moulins-sur-Tardoire,5,2,3,4,0,0,0,Un village de 350 habitants où l'on vit tranquile,10/02/2017,Fabi1617
33297,33480,Moulis-en-Médoc,4,3,4,5,4,0,0,"C'est un très joli village , le personnel de la mairie est très agréable . Il y a pas mal d'activités sur place et aux alentours",11/06/2021,Laura
55363,55160,Moulotte,4,4,3,4,0,0,0,Aspects positif c'est un village tranquille et négatifs le réseaux internet/téléphone est très faible.,18/03/2020,Amana55
12161,12330,Mouret,5,5,4,5,4,0,0,Pas énormément d'habitants et le respect de tous.,13/07/2021,meline12
34175,34800,Mourèze,4,3,4,4,3,0,0,"Très beau site, dommage avec l'abus des parkings, 3 euros pour un véhicule léger de 5m40 de bourge et 7 euros pour la même longueur pour un fourgon aménagé de smicard. ",28/09/2021,Bernard
13065,13890,Mouriès,3,2,3,0,0,4,1,Dommage clientélisme de la mairie pour installer a des fins électorales des familles de gens du voyage dans des zones agricoles qui non plus que le nom ,08/01/2021,Justice 13890
13065,13890,Mouriès,2,2,4,4,3,2,0,Positifs les Alpilles la nature le climat,03/10/2021,Decazeville michel
51389,51400,Mourmelon-le-Petit,4,4,3,3,3,0,0,Aspect positif le calme et pour le point négatif le manque de transport et le prix.                                                  .,05/10/2021,Fred51400
26218,26540,Mours-Saint-Eusèbe,4,4,3,4,4,1,0,"Une ville ou il fait bon vivre ,entoure de coteaux ou l on peut se promener ,courrir ,flaner.par contre animations pour les jeunes rares et manquantes.",19/05/2019,Pfalavel
11258,11120,Moussan,4,4,4,5,4,0,0,"Agréable village proche de narbonne, beaucoup de balade à faire, de beaux paysages aux alentours, plutôt calme, les gens ont l'air respectueux et sont de classe moyenne travaillant sur narbonne",23/04/2021,Jerem
35199,35130,Moussé,0,0,2,1,0,0,1,Y’a rien  même pas une pharmacie boulangerie même pas un bus pour la Guerche de Bretagne Retiers  je recommanderais pas Moussé pour les familles avec enfants ,26/01/2022,F
22156,22200,Moustéru,4,4,4,5,0,0,0,Petit village,19/05/2017,Nicolegibault
40200,40410,Moustey,5,5,4,5,4,0,0,Environnement au top manque juste de moyens pour se déplacer dans d autre villes  ainsi que plus de bus pour aller à l école ,01/06/2021,Louloute
19145,19300,Moustier-Ventadour,4,2,2,5,2,1,0,Une grande concertation doit être menée pour restaurer le château de Ventadour et lui redonner son aspect d'antan.,15/11/2021, Jbr
25415,25920,Mouthier-Haute-Pierre,4,3,2,3,3,0,0,Trop de déchet au sol les gens ne font pas attention est donc polue. Les gens son sympathique est accueillent,22/08/2021,Chloé
44107,44850,Mouzeil,5,2,2,5,2,0,0,Mouzeil est un village du pays d'Ancenis qui est très rurale. Le village compte quelques petits commerces et le bourg est plutôt beau dans l'ensemble. Le village est traversé par une grande route reliant Ancenis à Nort-sur-Erdre ,18/03/2020,Thomas
44107,44850,Mouzeil,5,5,5,5,5,0,0,Tres Belle ville beaucoup de sport de spectacles beaucoup d'établissement scolaires un bonne ambiance,18/01/2018,Manuela
44108,44330,Mouzillon,4,4,4,4,3,0,0,"Il manquerait juste des bus mes bon en campagne pas possible, sinon voir pour que sa ne bouchonne plus quand 2 poids lourd ce croise dans le bourd",23/02/2020,Menelodie
44108,44330,Mouzillon,5,2,2,5,3,0,0,Mouzillon est une ville de taille moyenne située dans le pays de Nantes. La ville se situe sur l'axe routier Ancenis la Roche-sur-Yon. ,18/03/2020,Thomas
14460,14590,Moyaux,4,4,4,4,4,0,0,"Habitante de Moyaux depuis 2015,, suis très satisfaite d'avoir changé de région.anciennement dans la Marne.",29/05/2017,Cricri
51391,51140,Muizon,4,4,4,4,4,0,0,Village à taille humaine et avec toutes les commodités pour bien y vivre. Situé à quelques minutes de l’aut Soit vers Paris ou 10 minutes de Reims.,12/05/2021,Sylvain
41156,41500,Mulsans,3,2,4,5,2,0,0,Pas d'école ni de commerces.,11/02/2021,MegaDrKll
31395,31600,Muret,1,3,3,2,3,2,1,"De plus en plus de béton et de moins en moins d'arbres. Muret s'est transformée mais ne s'est pas améliorée pour autant. D'ailleurs son attractivité baisse, le nombre d'habitant a baissé ces 2 dernières années et le prix des maisons a perdu 10% ! La faut à un maire qui veut tout gérer et diriger de façon hégémonique et dont l'égo surdimensionné l'amène à faire beaucoup d'erreur stratégiques. La sécurité en particulier à été négligée au même titre que l'environnement et on ne compte plus les petits commerces qui mettent la clé sous la porte. Vivement un changement pour Muret",04/01/2020,Montaigne
31395,31600,Muret,5,5,5,5,5,0,0,Hyper centre.,03/03/2022,yanea
31395,31600,Muret,4,4,3,4,5,0,0,Muret est une ville très sympa bien fleurie.  Elle propose beaucoup d'activités. Son centre ville est animé notamment le samedi matin avec un grand marchés de plein-air.,12/12/2021,Sinon DW
31395,31600,Muret,3,3,4,4,4,0,0,"Manque  cruel de poubelles dans la ville, surtout  en bord de Louge et Garonne. Je promène 2 h par jour et ramasse cannettes et autres déchets...  Malheureusement beaucoup  ne sont pas éduqués au respect de  l'environnement, mais s il vous plaît  plus de poubelles !",25/05/2021,MFB
